FID,city,lat,lon,pm2_5,AOD,AirTemp,DPTemp,RH,SeaLevelPr,WindDir,WindSpeed,NDVI,DEM,POINT_X,POINT_Y
57,Jinsha,32.089799999999997,121.073500000000000,35.600000000000001,1.3683600,93.7267990,58.3081017,85.1484985,10242.5000000,189.4299927,35.4194984,2129,7,-837492.445526000000000,-396011.138564999970000
58,Juegang,32.317399999999999,121.185500000000000,37.299999999999997,1.3969500,94.2606964,57.6735001,84.6977997,10241.2001953,192.1770020,35.9956017,2313,8,-825001.420362000000000,-371809.867952000000000
59,Kunshan,31.377600000000001,120.954300000000000,33.100000000000001,1.2946399,90.2992020,57.5731010,86.1825027,10253.7998047,163.6679993,28.8320999,1977,15,-855131.909891000020000,-473644.952591000010000
60,Licheng,31.428100000000001,119.483500000000010,63.600000000000001,1.0767200,121.0000000,90.9913025,87.4402008,10233.0000000,140.0000000,10.0001001,1949,10,-992185.425903000050000,-454135.302704999980000
61,Mudu,31.256000000000000,120.518600000000010,46.000000000000000,1.4315600,101.9680023,59.2463989,82.4084015,10245.2001953,160.7519989,21.8995991,1996,9,-897110.388310999960000,-483150.540847000030000
62,Nanjing,32.061700000000002,118.777800000000000,27.699999999999999,1.1342300,144.4450073,62.2752991,69.2108002,10229.2001953,188.0820007,10.7400999,1240,23,-1050725.230460000000000,-376875.616416000000000
63,Nantong,32.030299999999997,120.874700000000000,39.799999999999997,0.4163670,97.5094986,55.5181007,82.6493988,10242.0000000,180.6049957,31.1448002,1968,6,-856544.748798000040000,-400858.268166000020000
64,Pizhou,34.311399999999999,117.950300000000000,52.899999999999999,0.4935360,115.5270004,-24.0331001,52.5559006,10216.5996094,176.3999939,16.4629002,1564,27,-1098516.240560000100000,-119579.262072000000000
65,Qinnan,33.253100000000003,119.913300000000010,58.000000000000000,0.9829590,121.8509979,49.6183014,72.1567993,10223.9003906,178.3059998,20.4782009,3168,2,-933053.626501000020000,-256909.325114000010000
66,Songling,31.193300000000001,120.717600000000000,43.100000000000001,1.4283800,96.1356964,58.0127983,84.1173019,10249.4003906,163.6300049,24.7796001,3142,5,-879031.180062000060000,-491882.505087000030000
67,Suicheng,33.896299999999997,117.933100000000000,60.200000000000003,1.2785701,114.7060013,-6.6981802,57.2776985,10217.2001953,197.5599976,16.8059998,1774,22,-1105471.079250000000000,-165178.560494000000000
68,Suzhou,31.304099999999998,120.595400000000000,48.500000000000000,1.4324600,99.7105026,58.2150002,82.8544998,10246.5000000,161.8970032,23.4459000,2034,9,-889455.618804999980000,-478546.377723000010000
69,Taixing,32.166699999999999,120.013600000000000,63.000000000000000,1.4933200,119.6719971,57.8773994,75.6732025,10230.7998047,165.6150055,18.4165001,1312,6,-935189.888976000020000,-377878.674659000010000
70,Taizhou,32.490699999999997,119.908100000000000,59.500000000000000,1.3852700,123.7190018,61.3950996,75.5325012,10226.0996094,175.4880066,19.7087002,1541,6,-941591.898074000030000,-341085.023818999990000
71,Tongshan,34.180500000000002,117.157100000000000,34.500000000000000,1.3077199,111.0469971,-20.0375004,54.6469002,10214.0000000,289.2430115,10.0283003,2127,37,-1171472.464830000000000,-124778.204092000000000
72,Wuxi,31.568899999999999,120.288600000000000,40.100000000000001,1.0157300,111.4729996,61.6497002,79.8526993,10238.2998047,154.6840057,18.1515007,1355,12,-915607.446173000030000,-446481.413044999990000
73,Xiannu,32.428100000000001,119.560500000000000,52.700000000000003,1.0257000,123.8369980,53.3665009,72.7667007,10228.2001953,169.5970001,17.4822006,2326,11,-974346.872458999980000,-344580.971773999980000
74,Xiaolingwei,32.032400000000003,118.854000000000000,29.699999999999999,1.5032001,145.4470062,63.7322998,69.3674011,10229.2001953,190.5169983,10.5241003,2549,15,-1044015.396800000000000,-380925.170921000010000
75,Xinghua,32.939200000000000,119.834200000000000,55.500000000000000,1.7485200,124.7379990,62.5283012,75.5827026,10224.4003906,178.7489929,20.0851994,2011,7,-943657.734935999960000,-290830.892102000010000
76,Xinpu,34.599699999999999,119.159400000000010,45.600000000000001,1.4896400,122.0749969,-24.5426998,50.9244995,10217.2998047,27.9776001,29.9647999,1356,6,-986270.479433999980000,-100676.638277000010000
77,Yancheng,33.357500000000002,120.157300000000010,57.700000000000003,1.0265900,121.5139999,47.9936981,71.7269974,10224.2998047,176.3430023,20.7362003,2363,3,-909618.465486999950000,-247676.734147999990000
78,Yangzhou,32.397199999999998,119.435800000000000,49.500000000000000,1.4111500,125.5400009,52.6077003,71.9683990,10228.7001953,168.7899933,16.3145008,1778,15,-986191.701424999980000,-346737.831629999970000
79,Yicheng,31.360600000000002,119.820200000000000,43.100000000000001,1.3279500,120.7610016,81.8940964,84.0102005,10233.5000000,141.0760040,10.8100996,1171,6,-961450.839246000050000,-464953.056701000020000
80,Zhangjiagang,31.864999999999998,120.538900000000000,47.299999999999997,1.5113200,105.1029968,55.3974991,79.8391037,10239.7001953,167.5590057,24.3237000,1914,11,-889381.361042000000000,-416109.643221999980000
81,Zhenzhou,32.280299999999997,119.170000000000000,45.899999999999999,1.3824700,132.9929962,55.4129982,70.5376968,10229.4003906,172.3650055,13.3773003,2180,10,-1012018.637060000000000,-356913.988107000010000
82,Zhongxing,33.703899999999997,118.679199999999990,60.000000000000000,0.8073120,114.9960022,43.8886986,72.4522018,10215.2001953,217.5319977,20.0417995,1721,17,-1040377.387380000000000,-194622.960055000000000
83,Baishan,41.938499999999998,126.419700000000010,24.100000000000001,1.2852000,0.2876530,-29.7012997,86.7225037,10205.2998047,225.9109955,18.3351994,1045,472,-295932.798491999970000,664553.523502000030000
84,Erdaojiang,41.776400000000002,126.031899999999990,23.000000000000000,1.4595100,7.9043298,-44.2234001,78.0305023,10201.7001953,220.8329926,14.2776003,1469,408,-328770.264269999990000,647881.764989000050000
85,Hepingjie,42.059699999999999,126.915800000000000,23.399999999999999,1.4066600,-2.8671801,-24.6033993,90.1942978,10207.0996094,224.8880005,19.5202999,2149,729,-254484.873866999990000,676546.317679999980000
86,Linjiang,41.806899999999999,126.907799999999990,23.500000000000000,1.8607100,-6.1933398,-26.4286995,90.8367996,10209.0996094,221.8070068,19.9999008,905,339,-256157.598520000000000,648625.214274000030000
87,Sanchazi,42.081699999999998,126.600300000000000,23.500000000000000,1.5008900,-1.1460800,-28.2472992,87.9203033,10205.9003906,226.0180054,18.8206997,1802,557,-280391.213267999990000,679842.834743999990000
88,Anshan,41.123600000000003,122.989999999999990,28.100000000000001,1.6787100,29.6655006,-90.3410034,56.2845993,10202.0000000,259.5050049,11.2882996,1286,49,-585681.196650999950000,590017.027501999980000
89,Beipiao,41.791899999999998,120.779200000000000,20.300000000000001,0.6419990,49.3454018,-163.3309937,35.5913010,10196.2001953,208.3320007,10.7802000,1942,275,-761104.832023000000000,678977.937646999960000
90,Benxi,41.288600000000002,123.765000000000000,25.000000000000000,1.2729000,36.9896011,-144.7669983,41.4241982,10205.0000000,339.8829956,10.0015001,1566,199,-519889.600918999990000,603845.338653999960000
91,Chaoyang,41.570300000000003,120.458600000000000,20.699999999999999,1.8639801,57.9986992,-188.9490051,29.9661007,10194.0000000,180.0050049,10.0003996,694,163,-790042.911953000000000,657139.001026000010000
92,Dalianwan,39.028599999999997,121.694999999999990,30.000000000000000,1.3882200,68.8519974,-89.2351990,47.2574997,10208.0000000,180.2250061,10.0726995,1598,22,-714839.199274000010000,367096.904574999990000
93,Dandong,40.129199999999997,124.394700000000000,39.100000000000001,1.1332901,32.5082016,-8.5364399,82.5001984,10208.9003906,95.6582031,10.0009003,832,10,-475773.038566000000000,472416.429696000010000
94,Dashiqiao,40.637300000000003,122.502500000000000,26.699999999999999,1.3651100,18.3796997,-30.8411007,79.2294998,10204.7998047,267.1040039,10.2037001,1212,17,-630804.024713000050000,539350.024162000050000
95,Dongling,41.814399999999999,123.575800000000000,20.300000000000001,1.4586400,27.0083008,-142.7030029,43.8447990,10196.0996094,200.8959961,10.0139999,1595,52,-531261.530525999960000,662915.547192999980000
96,Fengcheng,40.453600000000002,124.071700000000010,29.300000000000001,1.8452200,25.8083992,-35.0491982,75.0034027,10204.4003906,200.1309967,11.7087002,1276,65,-500684.632076999990000,509933.576848000000000
97,Fushun,41.855800000000002,123.923300000000000,15.199999999999999,0.9622300,25.6194992,-122.8209991,48.7885017,10198.0000000,223.9949951,10.4868002,2037,87,-502310.259828999990000,665641.909191000040000
98,Gongchangling,41.116700000000002,123.450000000000000,24.699999999999999,0.6573750,34.2761993,-118.1169968,47.9845009,10203.5996094,307.7539978,10.5159998,3935,207,-547479.525231000040000,586581.222026000030000
99,Haicheng,40.851599999999998,122.747500000000000,26.699999999999999,1.7638900,23.8384991,-55.4346008,68.6042023,10203.7998047,257.1319885,11.0066996,931,33,-608339.637039999940000,561463.426371000010000
100,Heishan,41.689200000000000,122.112799999999990,31.699999999999999,1.0427901,30.6450996,-105.2460022,52.0383987,10198.5996094,228.4980011,11.9012003,902,26,-652825.486437999990000,657992.945625000050000
101,Huanren,41.264699999999998,125.366699999999990,23.399999999999999,1.8521800,19.2563992,-55.4850006,70.0686035,10199.9003906,220.8240051,12.6468000,2444,260,-386819.334180000010000,593753.923620000020000
102,Hushitai,41.932200000000002,123.511399999999990,24.800000000000001,1.5674599,26.8045998,-137.9140015,44.9648018,10196.2998047,203.9900055,10.1064997,2003,62,-535576.553793000060000,676264.726298999970000
103,Jinzhou,41.107799999999997,121.141700000000000,21.500000000000000,1.0899301,68.9811020,-99.0398026,44.9933014,10199.0000000,180.0310059,10.0018997,855,25,-739180.768047000050000,600835.298283000010000
104,Jiupu,41.066699999999997,122.950000000000000,27.000000000000000,0.4430570,28.9778996,-83.3588028,58.4417992,10202.2998047,257.3489990,11.3766003,1141,30,-589516.744739999990000,583974.845113000020000
105,Kuandian,40.728600000000000,124.784700000000000,26.800000000000001,1.8771300,26.0000000,-105.8970032,53.0019989,10208.0000000,339.9349976,19.9993992,1216,281,-438836.392662999980000,536921.396000999960000
106,Langtou,40.026100000000000,124.328599999999990,39.000000000000000,1.2121300,13.5696001,-18.4929008,85.9529037,10206.0996094,313.4580078,10.0007000,1641,13,-482094.692038999990000,461327.573110000000000
107,Lianshan,40.764299999999999,120.853300000000000,21.899999999999999,1.7509201,62.0974998,-99.1457977,46.4045982,10200.0000000,193.9470062,11.2079000,1218,17,-767022.832233999970000,565192.731040999990000
108,Liaoyang,41.271900000000002,123.173100000000010,28.600000000000001,1.7115800,31.2831001,-111.3270035,50.3357010,10201.5000000,271.3080139,10.7676001,942,30,-569165.709691000050000,605307.515121000000000
109,Liaozhong,41.506100000000004,122.724200000000000,30.800000000000001,1.2406100,28.0198002,-103.0490036,53.2559013,10199.4003906,236.3059998,11.3278999,1044,16,-604215.357652000040000,633858.327441000030000
110,Linghai,41.165300000000002,121.366699999999990,20.100000000000001,1.5881799,67.2753983,-98.8110962,45.3959007,10199.0996094,182.8350067,10.1379995,1202,26,-719918.474969999980000,605490.308276999970000
111,Lingyuan,41.240000000000002,119.401100000000000,17.500000000000000,1.4266700,50.0419998,-119.5559998,44.2955017,10207.2001953,253.5879974,20.1930008,1055,396,-881122.825333000040000,629861.042738000050000
112,Lushun,38.799999999999997,121.266700000000000,29.600000000000001,1.1841900,68.0952988,-82.5419006,49.0106010,10208.2998047,180.8650055,10.6026001,328,6,-753849.825236000000000,345041.974325000020000
113,Nanpiao,41.098199999999999,120.747900000000000,21.300000000000001,1.2362700,65.6488037,-110.1119995,43.2341995,10198.7998047,184.6990051,10.4117002,1932,94,-771874.271515000030000,602829.524160000030000
114,Nantai,40.924100000000003,122.804400000000000,26.300000000000001,1.3318100,25.6980000,-63.9045982,65.2695007,10203.2998047,255.1840057,11.2294998,1572,34,-602931.136886000050000,569117.201450999940000
115,Panshan,41.188099999999999,122.049400000000010,23.500000000000000,1.5398200,32.2671013,-70.1722031,61.4012985,10202.5996094,240.5279999,11.1413002,955,11,-663139.970456999960000,603161.545968999970000
116,Pulandian,39.395299999999999,121.966900000000000,33.299999999999997,0.9811320,60.5410004,-66.5951996,54.8517990,10207.7001953,193.1679993,12.3198996,1201,16,-687989.901791000040000,405695.761698000020000
117,Shenyang,41.792200000000001,123.432800000000000,26.100000000000001,1.7155401,27.0063000,-143.1759949,43.7402000,10196.0000000,200.4969940,10.0082998,1037,52,-543224.104465999990000,661254.139183999970000
118,Sujiatun,41.659199999999998,123.339200000000010,26.699999999999999,1.5841100,27.2353992,-139.8040009,44.4473000,10196.4003906,205.3809967,10.0584002,1029,41,-552073.468241999970000,647104.089980000050000
119,Wafangdian,39.618299999999998,122.008100000000000,29.500000000000000,1.4879100,51.7598991,-59.6446991,59.0704002,10206.7998047,207.2180023,13.3029003,1584,100,-682291.221175999960000,430064.471624000000000
120,Xiaoshi,41.297100000000000,124.120900000000010,19.000000000000000,1.8159600,34.4892006,-122.7399979,46.8390999,10204.0000000,317.4930115,10.5396996,1267,207,-490257.295525999970000,602940.293566999960000
121,Xingcheng,40.616700000000002,120.716700000000000,21.600000000000001,1.1322401,57.7667007,-96.1579971,48.0395012,10201.4003906,207.2579956,12.7330999,1460,10,-780104.216923999950000,550001.330702999960000
122,Xiuyan,40.292800000000000,123.274400000000000,25.800000000000001,1.6812900,29.0720997,-45.5680008,70.2266998,10203.5000000,223.8600006,12.2567997,1281,81,-569087.210515000040000,496522.751539000020000
123,Yebaishou,41.397500000000001,119.640800000000000,17.100000000000001,0.6037140,48.7173004,-131.0540009,42.0628014,10203.5996094,229.1609955,16.8171997,1372,414,-859336.761508999970000,645044.713723000020000
124,Yingkou,40.664800000000000,122.228300000000000,26.399999999999999,1.6995400,17.0044994,-22.0769997,83.1507034,10205.0000000,269.9909973,10.0005999,971,3,-653465.407145999950000,544193.592210000030000
125,Zhuanghe,39.700800000000001,122.991100000000000,29.100000000000001,0.8607800,36.3460007,-40.5974007,69.5430984,10204.2998047,215.0690002,13.6680002,1773,5,-598103.973010999970000,432733.419281999990000
126,Anqiu,36.434199999999997,119.192500000000000,23.000000000000000,0.8592940,88.0052032,-80.2958984,45.2765999,10221.0000000,95.7214966,12.3038998,1372,59,-961076.095777999960000,101714.677030000010000
127,Bianzhuang,34.848599999999998,118.044700000000010,39.899999999999999,0.8838040,129.2330017,-62.6962013,41.0463982,10216.0996094,38.8162003,21.8309994,2587,46,-1083013.536480000000000,-61358.786943100000000
128,Binzhou,37.366700000000002,118.016700000000000,15.600000000000000,0.9826170,109.2929993,-67.1691971,43.8820992,10217.0000000,190.2599945,11.8923998,1499,14,-1051257.954029999900000,216802.547752000010000
129,Boshan,36.483300000000000,117.833299999999990,30.100000000000001,1.1688200,101.3499985,-85.6130981,41.5383987,10224.2998047,188.2369995,12.4022999,2977,386,-1079543.090469999900000,121363.443248000000000
130,Changqing,36.557499999999997,116.727200000000000,12.800000000000001,1.0463700,101.4250031,-89.0654984,40.8237000,10224.5996094,112.6060028,19.8502007,1667,39,-1174872.585490000000000,142333.768545000000000
131,Chengtangcun,35.083599999999997,117.190700000000010,37.899999999999999,0.9083190,110.9240036,-47.9698982,47.8203011,10217.5000000,63.5750999,16.0478992,1870,73,-1155807.052760000100000,-25630.700765000001000
132,Chengyang,35.579400000000000,118.832800000000010,44.600000000000001,1.0614600,112.9380035,-65.5870972,43.5085983,10220.7001953,71.7428970,33.5685997,1446,112,-1003485.011510000000000,10897.383983000000000
133,Dengzhou,37.808199999999999,120.759100000000000,39.200000000000003,1.3837200,45.8055992,-12.0213003,76.3103027,10216.0996094,160.6320038,19.6231003,1118,23,-808271.895004000050000,239414.936382999990000
134,Dezhou,37.451300000000003,116.310500000000000,6.200000000000000,1.2090700,92.6069031,-56.7636986,49.7472000,10219.0000000,200.0760040,19.5583992,1245,24,-1196908.472110000000000,245799.643336000010000
135,Dongcun,36.776699999999998,121.159700000000000,23.800000000000001,1.0566100,94.9996033,-94.9878998,40.8063011,10222.0000000,0.0039692,24.5128002,1302,38,-784196.705848000010000,121988.619525000000000
136,Dongdu,35.850000000000001,117.700000000000000,31.199999999999999,0.6441580,107.5709991,-75.4726028,42.4613991,10221.9003906,131.9790039,13.2433004,2085,200,-1100041.933230000100000,52992.721553299998000
