FID,city,lat,lon,pm2_5,AOD,AirTemp,DPTemp,RH,SeaLevelPr,WindDir,WindSpeed,NDVI,DEM,POINT_X,POINT_Y
54,Hutang,31.534300000000002,119.489999999999990,34.500000000000000,0.7666520,130.0379944,-20.9582996,50.0074997,10237.0000000,3.9648099,14.0065002,5067,8,-990454.257109000000000,-442490.639929000000000
55,Jiangyan,32.506100000000004,120.142799999999990,24.000000000000000,0.8309440,90.2900009,-11.1478996,62.5660019,10246.4003906,78.9462967,20.9645004,1897,9,-919755.568349999960000,-341624.896619000010000
56,Jiangyin,31.911000000000001,120.263000000000010,47.700000000000003,1.5990800,114.4489975,-8.4140596,56.8793983,10239.7998047,106.4499969,25.5832996,1848,10,-914613.536207000030000,-408477.307786000020000
57,Jinsha,32.089799999999997,121.073500000000000,37.899999999999999,1.6829600,99.3024979,11.7886000,66.9417038,10246.2998047,60.0601006,36.6136017,2129,7,-837492.445526000000000,-396011.138564999970000
58,Juegang,32.317399999999999,121.185500000000000,34.700000000000003,0.6783890,97.5251999,12.0963001,67.5754013,10246.0000000,57.5345001,37.0836983,2313,8,-825001.420362000000000,-371809.867952000000000
59,Kunshan,31.377600000000001,120.954300000000000,63.100000000000001,0.5204190,111.6770020,4.0662799,61.0806999,10249.0996094,86.0054016,30.4657001,1977,15,-855131.909891000020000,-473644.952591000010000
60,Licheng,31.428100000000001,119.483500000000010,35.500000000000000,1.2737900,130.0000000,-20.9985008,50.0064011,10237.0000000,0.0101276,14.3317003,1949,10,-992185.425903000050000,-454135.302704999980000
61,Mudu,31.256000000000000,120.518600000000010,56.100000000000001,1.0657600,123.2500000,1.8331600,57.4098015,10241.2001953,130.1369934,28.3687992,1996,9,-897110.388310999960000,-483150.540847000030000
62,Nanjing,32.061700000000002,118.777800000000000,18.500000000000000,0.7948500,136.4309998,-40.4403992,44.2855988,10240.0996094,325.5119934,11.0236998,1240,23,-1050725.230460000000000,-376875.616416000000000
63,Nantong,32.030299999999997,120.874700000000000,28.899999999999999,1.9673600,102.4469986,5.0605602,63.9520988,10244.7998047,77.1967010,33.4528008,1968,6,-856544.748798000040000,-400858.268166000020000
64,Pizhou,34.311399999999999,117.950300000000000,22.899999999999999,1.2225800,105.5049973,-44.4701996,49.8264999,10228.2001953,76.9682999,27.5730000,1564,27,-1098516.240560000100000,-119579.262072000000000
65,Qinnan,33.253100000000003,119.913300000000010,25.300000000000001,0.7649510,92.4608002,-17.4845009,60.1202011,10243.4003906,87.5352020,25.2194996,3168,2,-933053.626501000020000,-256909.325114000010000
66,Songling,31.193300000000001,120.717600000000000,56.600000000000001,1.2615600,120.1139984,4.9140902,59.0648994,10243.9003906,124.1969986,29.4748001,3142,5,-879031.180062000060000,-491882.505087000030000
67,Suicheng,33.896299999999997,117.933100000000000,26.500000000000000,1.2564200,106.5869980,-36.6502991,51.4878998,10230.0996094,79.8841019,33.8647995,1774,22,-1105471.079250000000000,-165178.560494000000000
68,Suzhou,31.304099999999998,120.595400000000000,55.600000000000001,0.9149260,120.2210007,2.3727901,58.3348007,10242.4003906,121.5530014,28.9824009,2034,9,-889455.618804999980000,-478546.377723000010000
69,Taixing,32.166699999999999,120.013600000000000,27.899999999999999,1.3936100,108.9449997,-13.0490999,57.0260010,10240.7001953,112.6429977,22.6438999,1312,6,-935189.888976000020000,-377878.674659000010000
70,Taizhou,32.490699999999997,119.908100000000000,21.000000000000000,1.0964000,94.7844009,-13.2201004,60.7128983,10244.5996094,91.8405991,21.5393009,1541,6,-941591.898074000030000,-341085.023818999990000
71,Tongshan,34.180500000000002,117.157100000000000,19.600000000000001,0.8360710,107.0189972,-34.2116013,51.9938011,10227.0000000,0.6330350,23.9906998,2127,37,-1171472.464830000000000,-124778.204092000000000
72,Wuxi,31.568899999999999,120.288600000000000,40.200000000000003,1.3128800,121.7630005,-6.4422302,55.5758018,10239.2001953,102.1910019,26.1793995,1355,12,-915607.446173000030000,-446481.413044999990000
73,Xiannu,32.428100000000001,119.560500000000000,15.500000000000000,1.0065900,109.5800018,-18.5807991,55.3888016,10240.2001953,140.1649933,21.5526009,2326,11,-974346.872458999980000,-344580.971773999980000
74,Xiaolingwei,32.032400000000003,118.854000000000000,20.399999999999999,1.5579100,137.0939941,-42.5438004,43.7116013,10240.2998047,332.2900085,10.7358999,2549,15,-1044015.396800000000000,-380925.170921000010000
75,Xinghua,32.939200000000000,119.834200000000000,21.300000000000001,1.1954499,90.2500992,-13.7048998,61.8226013,10245.7998047,80.3229980,21.8582001,2011,7,-943657.734935999960000,-290830.892102000010000
76,Xinpu,34.599699999999999,119.159400000000010,20.399999999999999,1.5242200,90.8588028,-8.7069798,63.1318016,10241.0996094,108.7779999,30.9277992,1356,6,-986270.479433999980000,-100676.638277000010000
77,Yancheng,33.357500000000002,120.157300000000010,25.699999999999999,1.2607200,90.9040985,-17.4085999,60.5652008,10243.2998047,87.0372009,24.4705009,2363,3,-909618.465486999950000,-247676.734147999990000
78,Yangzhou,32.397199999999998,119.435800000000000,14.300000000000001,1.4993500,115.2429962,-20.8456001,53.4285011,10239.2001953,163.8260040,20.5070000,1778,15,-986191.701424999980000,-346737.831629999970000
79,Yicheng,31.360600000000002,119.820200000000000,43.200000000000003,1.0160800,129.8159943,-17.3069992,50.9343987,10237.2001953,28.9111004,19.6639004,1171,6,-961450.839246000050000,-464953.056701000020000
80,Zhangjiagang,31.864999999999998,120.538900000000000,44.700000000000003,0.8000000,110.0709991,-2.5082300,59.6431007,10241.9003906,100.7089996,29.0163002,1914,11,-889381.361042000000000,-416109.643221999980000
81,Zhenzhou,32.280299999999997,119.170000000000000,16.600000000000001,1.3138200,126.9250031,-27.3768997,49.1712990,10238.7001953,231.4409943,15.8352003,2180,10,-1012018.637060000000000,-356913.988107000010000
82,Zhongxing,33.703899999999997,118.679199999999990,24.699999999999999,0.9025620,111.6259995,-25.8581009,53.0134010,10239.7001953,90.8778992,49.4415016,1721,17,-1040377.387380000000000,-194622.960055000000000
83,Baishan,41.938499999999998,126.419700000000010,9.000000000000000,1.7441100,-4.0172901,-71.2426987,72.3890991,10185.5996094,177.2420044,12.2771997,1045,472,-295932.798491999970000,664553.523502000030000
84,Erdaojiang,41.776400000000002,126.031899999999990,12.699999999999999,1.3813400,0.1125660,-70.5411987,71.2356033,10182.9003906,176.4060059,17.3631001,1469,408,-328770.264269999990000,647881.764989000050000
85,Hepingjie,42.059699999999999,126.915800000000000,10.199999999999999,1.6521500,-6.3289299,-72.8883972,72.5977020,10187.0000000,202.8200073,10.4203997,2149,729,-254484.873866999990000,676546.317679999980000
86,Linjiang,41.806899999999999,126.907799999999990,10.400000000000000,0.8380100,-9.8320904,-78.4256973,71.8408966,10188.5000000,294.9649963,10.0001001,905,339,-256157.598520000000000,648625.214274000030000
87,Sanchazi,42.081699999999998,126.600300000000000,9.800000000000001,0.9861620,-5.0548701,-72.8177032,72.1865997,10186.2001953,186.9270020,11.3277998,1802,557,-280391.213267999990000,679842.834743999990000
88,Anshan,41.123600000000003,122.989999999999990,23.500000000000000,1.3792400,12.1629000,-81.7240982,63.7223015,10196.2001953,178.3659973,14.6768999,1286,49,-585681.196650999950000,590017.027501999980000
89,Beipiao,41.791899999999998,120.779200000000000,9.400000000000000,1.1428601,32.2196999,-196.6329956,32.4230995,10193.5996094,157.4019928,27.5394993,1942,275,-761104.832023000000000,678977.937646999960000
90,Benxi,41.288600000000002,123.765000000000000,45.899999999999999,1.1847000,4.0074601,-25.3262997,87.0173035,10203.0000000,90.1352997,10.0054998,1566,199,-519889.600918999990000,603845.338653999960000
91,Chaoyang,41.570300000000003,120.458600000000000,12.400000000000000,0.8190250,40.9990997,-218.9570007,27.6872005,10192.0000000,199.9909973,29.9990997,694,163,-790042.911953000000000,657139.001026000010000
92,Dalianwan,39.028599999999997,121.694999999999990,23.100000000000001,0.7241710,26.0737991,-72.7284012,62.4076996,10220.7998047,269.5750122,10.1791000,1598,22,-714839.199274000010000,367096.904574999990000
93,Dandong,40.129199999999997,124.394700000000000,27.500000000000000,1.4251800,30.9452991,-46.1515999,69.4225006,10197.9003906,320.4400024,39.7518005,832,10,-475773.038566000000000,472416.429696000010000
94,Dashiqiao,40.637300000000003,122.502500000000000,15.500000000000000,1.5492899,11.8292999,-102.9270020,57.4715004,10200.5000000,181.2239990,10.7076998,1212,17,-630804.024713000050000,539350.024162000050000
95,Dongling,41.814399999999999,123.575800000000000,25.699999999999999,1.3778100,11.9278002,-146.1860046,46.2186012,10194.0000000,248.9329987,10.0419998,1595,52,-531261.530525999960000,662915.547192999980000
96,Fengcheng,40.453600000000002,124.071700000000010,29.000000000000000,1.0260299,23.5032997,-46.5077019,71.7441025,10192.5996094,276.0650024,33.0517998,1276,65,-500684.632076999990000,509933.576848000000000
97,Fushun,41.855800000000002,123.923300000000000,26.100000000000001,1.5065600,8.4194603,-110.6200027,56.2041016,10194.5996094,223.1849976,11.2914000,2037,87,-502310.259828999990000,665641.909191000040000
98,Gongchangling,41.116700000000002,123.450000000000000,34.200000000000003,1.2511100,6.6975899,-52.2570000,75.4861984,10200.0996094,127.0049973,12.0698004,3935,207,-547479.525231000040000,586581.222026000030000
99,Haicheng,40.851599999999998,122.747500000000000,17.899999999999999,1.3889199,14.0042000,-91.5632019,60.1846008,10197.9003906,185.5520020,13.6864996,931,33,-608339.637039999940000,561463.426371000010000
100,Heishan,41.689200000000000,122.112799999999990,9.699999999999999,1.1980300,20.0487995,-122.3119965,50.1997986,10193.0000000,174.2279968,17.6240005,902,26,-652825.486437999990000,657992.945625000050000
101,Huanren,41.264699999999998,125.366699999999990,22.199999999999999,1.2175500,7.2029500,-59.6221008,72.6638031,10184.2001953,189.8090057,23.4741993,2444,260,-386819.334180000010000,593753.923620000020000
102,Hushitai,41.932200000000002,123.511399999999990,20.800000000000001,1.6293499,11.5994997,-138.5359955,48.1220016,10194.0000000,244.9360046,10.3223000,2003,62,-535576.553793000060000,676264.726298999970000
103,Jinzhou,41.107799999999997,121.141700000000000,9.699999999999999,1.2924600,52.9831009,-184.8220062,31.3276997,10196.0000000,90.0656967,10.0092001,855,25,-739180.768047000050000,600835.298283000010000
104,Jiupu,41.066699999999997,122.950000000000000,22.899999999999999,1.4004000,12.9588003,-82.5194016,63.2374001,10196.0996094,181.0169983,15.0479002,1141,30,-589516.744739999990000,583974.845113000020000
105,Kuandian,40.728600000000000,124.784700000000000,28.100000000000001,1.4966500,11.0001001,-53.9678001,73.3662033,10199.0000000,289.9500122,39.9990997,1216,281,-438836.392662999980000,536921.396000999960000
106,Langtou,40.026100000000000,124.328599999999990,26.600000000000001,1.3251100,29.0533009,-49.7836990,68.8170013,10194.0996094,339.3989868,30.2819004,1641,13,-482094.692038999990000,461327.573110000000000
107,Lianshan,40.764299999999999,120.853300000000000,9.900000000000000,1.0190001,46.9093018,-158.6719971,36.8619995,10195.7998047,118.2369995,14.0808001,1218,17,-767022.832233999970000,565192.731040999990000
108,Liaoyang,41.271900000000002,123.173100000000010,27.399999999999999,1.3566800,9.3536901,-77.8569031,65.8057022,10197.2998047,166.5460052,12.7489996,942,30,-569165.709691000050000,605307.515121000000000
109,Liaozhong,41.506100000000004,122.724200000000000,16.199999999999999,1.5654200,13.5570002,-103.1979980,56.9314995,10194.2001953,196.3679962,14.6824999,1044,16,-604215.357652000040000,633858.327441000030000
110,Linghai,41.165300000000002,121.366699999999990,7.700000000000000,1.3391700,51.4846992,-177.5149994,32.7605019,10195.9003906,94.8518982,10.5635004,1202,26,-719918.474969999980000,605490.308276999970000
111,Lingyuan,41.240000000000002,119.401100000000000,7.900000000000000,1.3520000,44.4650002,-152.5789948,38.4580994,10193.2001953,174.5319977,31.0946007,1055,396,-881122.825333000040000,629861.042738000050000
112,Lushun,38.799999999999997,121.266700000000000,12.800000000000001,1.3184000,26.7035999,-72.1158981,62.4118996,10220.4003906,266.2510071,11.2283001,328,6,-753849.825236000000000,345041.974325000020000
113,Nanpiao,41.098199999999999,120.747900000000000,10.100000000000000,0.9010790,49.8558998,-178.7250061,32.8008995,10195.5000000,108.0970001,13.1723003,1932,94,-771874.271515000030000,602829.524160000030000
114,Nantai,40.924100000000003,122.804400000000000,19.500000000000000,1.3398401,14.1974001,-88.5486984,61.0318985,10197.0996094,185.6589966,14.5085001,1572,34,-602931.136886000050000,569117.201450999940000
115,Panshan,41.188099999999999,122.049400000000010,6.800000000000000,1.3307600,21.9132996,-116.8679962,51.1422005,10197.2001953,167.1770020,13.6029997,955,11,-663139.970456999960000,603161.545968999970000
116,Pulandian,39.395299999999999,121.966900000000000,12.300000000000001,0.8395510,27.5949001,-70.6629028,62.5969009,10212.0000000,251.8289948,16.4776993,1201,16,-687989.901791000040000,405695.761698000020000
117,Shenyang,41.792200000000001,123.432800000000000,21.199999999999999,1.3801399,11.9661999,-147.2610016,45.9583015,10194.0000000,249.3959961,10.0263996,1037,52,-543224.104465999990000,661254.139183999970000
118,Sujiatun,41.659199999999998,123.339200000000010,22.000000000000000,1.3794399,11.7066002,-138.2220001,48.1744995,10194.2001953,243.6139984,10.1932001,1029,41,-552073.468241999970000,647104.089980000050000
119,Wafangdian,39.618299999999998,122.008100000000000,11.900000000000000,1.5480200,27.2001991,-73.6860962,61.7911987,10204.7998047,234.2409973,19.5485001,1584,100,-682291.221175999960000,430064.471624000000000
120,Xiaoshi,41.297100000000000,124.120900000000010,40.200000000000003,1.7635100,5.2658100,-43.4534988,79.2984009,10200.7001953,117.8389969,11.9477997,1267,207,-490257.295525999970000,602940.293566999960000
121,Xingcheng,40.616700000000002,120.716700000000000,10.100000000000000,1.0968300,43.0332985,-142.2109985,40.8097000,10196.0000000,142.8119965,17.9025993,1460,10,-780104.216923999950000,550001.330702999960000
122,Xiuyan,40.292800000000000,123.274400000000000,21.600000000000001,1.4682400,21.1587009,-59.9234009,67.9684982,10192.0000000,242.1629944,25.8598995,1281,81,-569087.210515000040000,496522.751539000020000
123,Yebaishou,41.397500000000001,119.640800000000000,8.199999999999999,1.0823200,39.7178001,-161.8450012,37.4911003,10192.9003906,170.6380005,29.3640995,1372,414,-859336.761508999970000,645044.713723000020000
124,Yingkou,40.664800000000000,122.228300000000000,12.699999999999999,1.7601200,11.0030003,-106.9830017,56.5418015,10201.0000000,180.0010071,10.0017004,971,3,-653465.407145999950000,544193.592210000030000
125,Zhuanghe,39.700800000000001,122.991100000000000,17.000000000000000,1.9412600,24.7229004,-56.8406982,67.8572006,10191.5996094,247.7729950,27.8778992,1773,5,-598103.973010999970000,432733.419281999990000
126,Anqiu,36.434199999999997,119.192500000000000,14.800000000000001,0.4833810,43.3391991,-111.5309982,47.5556984,10237.2998047,108.2229996,13.6626997,1372,59,-961076.095777999960000,101714.677030000010000
127,Bianzhuang,34.848599999999998,118.044700000000010,16.500000000000000,0.5874130,114.6679993,-75.5318985,41.1260986,10225.5996094,140.4830017,15.0305004,2587,46,-1083013.536480000000000,-61358.786943100000000
128,Binzhou,37.366700000000002,118.016700000000000,4.800000000000000,0.8921240,76.6765976,-95.1324997,44.2957993,10217.0000000,115.7910004,20.8962002,1499,14,-1051257.954029999900000,216802.547752000010000
129,Boshan,36.483300000000000,117.833299999999990,21.699999999999999,0.7967420,86.4688034,-98.7919006,41.6138000,10228.9003906,87.1799011,13.7756004,2977,386,-1079543.090469999900000,121363.443248000000000
130,Changqing,36.557499999999997,116.727200000000000,12.500000000000000,0.7245540,106.0380020,-89.7998962,39.8443985,10207.4003906,111.5589981,20.3143005,1667,39,-1174872.585490000000000,142333.768545000000000
131,Chengtangcun,35.083599999999997,117.190700000000010,13.100000000000000,1.1545200,109.2210007,-63.8079987,44.6213989,10221.5000000,133.4609985,18.2003994,1870,73,-1155807.052760000100000,-25630.700765000001000
132,Chengyang,35.579400000000000,118.832800000000010,18.399999999999999,1.5381401,81.2829971,-78.0576019,47.1892014,10233.2998047,82.3956985,38.9916000,1446,112,-1003485.011510000000000,10897.383983000000000
133,Dengzhou,37.808199999999999,120.759100000000000,10.600000000000000,0.6575460,28.4227009,-47.2524986,69.8692017,10234.0000000,218.3959961,19.7131004,1118,23,-808271.895004000050000,239414.936382999990000
134,Dezhou,37.451300000000003,116.310500000000000,10.300000000000001,0.9184180,77.6424026,-40.6432991,57.5406990,10206.2998047,112.0940018,29.9712009,1245,24,-1196908.472110000000000,245799.643336000010000
135,Dongcun,36.776699999999998,121.159700000000000,8.800000000000001,0.8831690,40.0001984,-152.9830017,39.1780014,10243.0000000,269.9960022,20.0004997,1302,38,-784196.705848000010000,121988.619525000000000
136,Dongdu,35.850000000000001,117.700000000000000,19.800000000000001,0.7257700,95.6826019,-89.1025009,41.8819008,10227.2998047,108.2900009,14.6169004,2085,200,-1100041.933230000100000,52992.721553299998000
