FID,city,lat,lon,pm2_5,AOD,AirTemp,DPTemp,RH,SeaLevelPr,WindDir,WindSpeed,NDVI,DEM,POINT_X,POINT_Y
36,Songling,40.292999999999999,118.269099999999990,11.500000000000000,0.1111420,114.9720001,-137.6399994,30.1441002,10191.7998047,279.9670105,29.1615009,2091,133,-987954.985893000030000,536546.011934999960000
37,Tangjiazhuang,39.743299999999998,118.450999999999990,14.000000000000000,0.6922340,139.6929932,-123.0520020,29.0820999,10185.0996094,257.9769897,44.0078011,1475,68,-980713.979442000040000,474213.854966000010000
38,Tangshan,39.633299999999998,118.183300000000000,16.300000000000001,0.3772650,142.9450073,-120.0800018,29.1002998,10184.0000000,319.2210083,49.9113998,1899,37,-1004726.436020000000000,464829.737559999980000
39,Zhaogezhuang,39.765400000000000,118.411900000000000,14.000000000000000,0.5461990,140.0630035,-122.6510010,29.0935001,10185.0000000,276.0660095,45.3774986,1290,62,-983673.281608000050000,477041.080980000030000
40,Baoying,33.229199999999999,119.309200000000000,50.299999999999997,0.4706050,174.3880005,14.4020996,48.6795998,10199.7998047,242.4080048,35.5858994,1999,6,-988573.759586000000000,-253595.110187999990000
41,City,31.646100000000001,120.742200000000000,35.500000000000000,1.2917100,125.4899979,49.2055016,70.8675003,10232.7001953,184.4830017,30.3071003,1940,10,-872499.590631000000000,-442119.325482000010000
42,Changzhou,31.773599999999998,119.953999999999990,58.500000000000000,1.5195301,159.1260071,56.5007019,63.2139015,10221.5996094,156.1609955,24.0764999,1558,6,-944751.048059999940000,-420697.053299000020000
43,Dazhong,33.199700000000000,120.457800000000010,60.799999999999997,0.4659090,172.0269928,20.1389999,50.5162010,10203.0996094,226.5720062,30.1749001,1846,5,-883704.921225999950000,-267886.083679999980000
44,Dongkan,33.999699999999997,119.830800000000000,52.799999999999997,0.6200010,171.5429993,-8.5861902,44.2272987,10197.0996094,246.7899933,30.6457005,2147,5,-932488.776039000020000,-173598.682414999990000
45,Dongtai,32.852300000000000,120.309500000000000,61.600000000000001,1.0809100,174.9969940,37.9682999,54.1789017,10204.0000000,220.0010071,30.0000992,2065,7,-900852.514004000000000,-304929.854866000010000
46,Fengxian,34.703899999999997,116.587200000000000,38.100000000000001,0.1129200,187.3280029,-46.8050995,34.4141998,10195.7998047,289.3210144,27.2066002,2390,38,-1214888.887470000000000,-60132.761206800002000
47,Gaogou,34.017499999999998,119.188599999999990,47.200000000000003,0.2196200,175.6959991,4.6013098,46.2294006,10196.2998047,249.4559937,35.7444992,2953,6,-990489.728597000010000,-165297.027111000000000
48,Gaoyou,32.789299999999997,119.441800000000000,46.399999999999999,0.7524080,169.4799957,20.9155006,51.2624016,10206.7001953,224.7100067,30.8383999,1918,5,-981334.757631000010000,-303511.969546000010000
49,Guiren,33.669699999999999,118.188900000000000,48.399999999999999,0.6292030,177.6089935,-0.9992010,44.6549988,10198.7998047,253.4060059,34.6609001,3641,22,-1085240.969070000100000,-193051.539277000000000
50,Haizhou,34.581699999999998,119.128900000000000,34.100000000000001,0.4569250,180.3609924,-21.4297009,40.0530014,10187.0996094,266.0549927,21.0881996,1658,10,-989226.309308000030000,-102356.431718000010000
51,Hede,33.772199999999998,120.261799999999990,58.000000000000000,0.8880580,174.9980011,-11.9884005,42.8737984,10196.0000000,249.9980011,30.0002003,1910,2,-895742.599091000040000,-202794.145450999990000
52,Huai'an,33.588600000000000,119.019200000000000,52.700000000000003,0.7492760,179.9589996,26.4908009,50.2803001,10196.0000000,249.9770050,39.9667015,1675,14,-1010874.062350000000000,-210930.864777000010000
53,Huilong,31.811100000000000,121.655000000000000,26.500000000000000,1.5071800,118.1669998,63.3032990,78.0954971,10231.5996094,180.6470032,37.9224014,2101,7,-785715.497665000030000,-431654.741331000000000
54,Hutang,31.534300000000002,119.489999999999990,31.699999999999999,1.4121200,162.1430054,89.6101990,72.5226974,10222.9003906,111.5680008,20.1252995,5067,8,-990454.257109000000000,-442490.639929000000000
55,Jiangyan,32.506100000000004,120.142799999999990,64.599999999999994,1.2971700,171.5260010,33.5330009,53.8807983,10205.7998047,218.1260071,29.9598007,1897,9,-919755.568349999960000,-341624.896619000010000
56,Jiangyin,31.911000000000001,120.263000000000010,55.899999999999999,1.2929900,150.7899933,43.7731018,61.8307991,10221.2001953,184.3600006,27.6504002,1848,10,-914613.536207000030000,-408477.307786000020000
57,Jinsha,32.089799999999997,121.073500000000000,42.500000000000000,1.4221300,123.6240005,53.2210007,72.7869034,10228.7001953,185.0260010,36.6054993,2129,7,-837492.445526000000000,-396011.138564999970000
58,Juegang,32.317399999999999,121.185500000000000,45.200000000000003,1.7161700,125.1470032,51.5125008,71.7323990,10227.0996094,186.3470001,37.2416000,2313,8,-825001.420362000000000,-371809.867952000000000
59,Kunshan,31.377600000000001,120.954300000000000,27.699999999999999,1.3447300,113.7689972,55.1164017,76.7100983,10240.5000000,181.9470062,29.9069004,1977,15,-855131.909891000020000,-473644.952591000010000
60,Licheng,31.428100000000001,119.483500000000010,29.199999999999999,1.3377301,162.0000000,91.9843979,73.3480988,10223.0000000,110.0039978,20.0002995,1949,10,-992185.425903000050000,-454135.302704999980000
61,Mudu,31.256000000000000,120.518600000000010,35.500000000000000,1.5034900,131.8489990,52.4977989,69.9525986,10232.2998047,180.6040039,26.4738998,1996,9,-897110.388310999960000,-483150.540847000030000
62,Nanjing,32.061700000000002,118.777800000000000,26.899999999999999,0.7334610,181.9920044,32.7741013,51.3175011,10215.2998047,218.2469940,29.5718994,1240,23,-1050725.230460000000000,-376875.616416000000000
63,Nantong,32.030299999999997,120.874700000000000,50.600000000000001,1.6283600,128.8950043,46.7933998,69.0367966,10227.5000000,188.9839935,33.7794991,1968,6,-856544.748798000040000,-400858.268166000020000
64,Pizhou,34.311399999999999,117.950300000000000,46.600000000000001,0.5689110,181.1219940,-36.4255981,37.1577988,10195.7998047,276.3859863,29.7670002,1564,27,-1098516.240560000100000,-119579.262072000000000
65,Qinnan,33.253100000000003,119.913300000000010,60.799999999999997,0.2662430,171.7440033,13.2268000,48.9697990,10202.0000000,232.2230072,30.7021008,3168,2,-933053.626501000020000,-256909.325114000010000
66,Songling,31.193300000000001,120.717600000000000,32.799999999999997,1.2355100,122.7160034,52.9030991,72.9739990,10236.2001953,183.5189972,27.6322002,3142,5,-879031.180062000060000,-491882.505087000030000
67,Suicheng,33.896299999999997,117.933100000000000,49.200000000000003,0.3029490,180.6860046,-19.3941002,40.3869019,10198.0996094,265.3489990,31.4108009,1774,22,-1105471.079250000000000,-165178.560494000000000
68,Suzhou,31.304099999999998,120.595400000000000,35.500000000000000,1.2228600,128.5410004,51.8087997,70.7585983,10233.2998047,181.7870026,27.3663998,2034,9,-889455.618804999980000,-478546.377723000010000
69,Taixing,32.166699999999999,120.013600000000000,63.899999999999999,1.5365601,161.2510071,37.4006996,57.3577003,10214.7998047,197.9559937,28.2544994,1312,6,-935189.888976000020000,-377878.674659000010000
70,Taizhou,32.490699999999997,119.908100000000000,65.500000000000000,1.1186000,169.6260071,31.3083992,53.7686005,10207.4003906,216.3489990,29.7621002,1541,6,-941591.898074000030000,-341085.023818999990000
71,Tongshan,34.180500000000002,117.157100000000000,42.700000000000003,0.5321140,196.8970032,-45.6873016,33.2090988,10194.0000000,289.8810120,29.9946003,2127,37,-1171472.464830000000000,-124778.204092000000000
72,Wuxi,31.568899999999999,120.288600000000000,39.500000000000000,1.7436100,146.8769989,51.9940987,65.3255005,10225.5000000,170.0520020,25.8066006,1355,12,-915607.446173000030000,-446481.413044999990000
73,Xiannu,32.428100000000001,119.560500000000000,46.899999999999999,1.1524000,167.6979980,29.5904999,53.7892990,10211.5000000,211.2949982,29.1219006,2326,11,-974346.872458999980000,-344580.971773999980000
74,Xiaolingwei,32.032400000000003,118.854000000000000,29.899999999999999,0.5260970,182.5469971,33.4417992,51.3536987,10215.2998047,217.6640015,29.5863991,2549,15,-1044015.396800000000000,-380925.170921000010000
75,Xinghua,32.939200000000000,119.834200000000000,57.600000000000001,0.9524170,172.5690002,27.1795006,52.0786018,10204.4003906,222.4219971,30.2689991,2011,7,-943657.734935999960000,-290830.892102000010000
76,Xinpu,34.599699999999999,119.159400000000010,33.799999999999997,0.5507060,180.3209991,-21.3300991,40.0789986,10187.0996094,265.9259949,21.0762997,1356,6,-986270.479433999980000,-100676.638277000010000
77,Yancheng,33.357500000000002,120.157300000000010,64.200000000000003,0.7681250,172.5540009,4.7618098,46.8975983,10199.5996094,239.1029968,30.2870007,2363,3,-909618.465486999950000,-247676.734147999990000
78,Yangzhou,32.397199999999998,119.435800000000000,38.399999999999999,1.2324500,168.5839996,29.8680000,53.6520004,10212.7001953,210.1999969,28.9223995,1778,15,-986191.701424999980000,-346737.831629999970000
79,Yicheng,31.360600000000002,119.820200000000000,35.799999999999997,1.4314400,161.0579987,77.9138031,69.1122971,10223.0000000,123.4879990,20.9946995,1171,6,-961450.839246000050000,-464953.056701000020000
80,Zhangjiagang,31.864999999999998,120.538900000000000,50.700000000000003,1.3905200,139.1450043,43.7761993,65.0735016,10225.2001953,188.4190063,29.7352009,1914,11,-889381.361042000000000,-416109.643221999980000
81,Zhenzhou,32.280299999999997,119.170000000000000,35.299999999999997,1.5206200,173.5390015,32.1334991,53.0676994,10214.7998047,210.1759949,28.7266006,2180,10,-1012018.637060000000000,-356913.988107000010000
82,Zhongxing,33.703899999999997,118.679199999999990,49.000000000000000,0.5722300,179.5859985,22.5501995,49.4454002,10196.2001953,249.9660034,39.5919991,1721,17,-1040377.387380000000000,-194622.960055000000000
83,Baishan,41.938499999999998,126.419700000000010,10.500000000000000,0.7317090,32.8927002,-58.2100983,64.8963013,10186.7998047,244.7400055,25.9743004,1045,472,-295932.798491999970000,664553.523502000030000
84,Erdaojiang,41.776400000000002,126.031899999999990,8.400000000000000,1.7014500,43.8498993,-67.9226990,58.8400002,10184.2998047,243.2899933,28.9838009,1469,408,-328770.264269999990000,647881.764989000050000
85,Hepingjie,42.059699999999999,126.915800000000000,12.000000000000000,1.3062100,28.7956009,-56.1197014,66.8170013,10188.2998047,250.6670074,25.8738995,2149,729,-254484.873866999990000,676546.317679999980000
86,Linjiang,41.806899999999999,126.907799999999990,11.300000000000001,0.6424820,24.9873009,-61.2839012,66.3403015,10190.7001953,262.7739868,28.1935005,905,339,-256157.598520000000000,648625.214274000030000
87,Sanchazi,42.081699999999998,126.600300000000000,11.699999999999999,0.7626430,31.1324997,-57.6982994,65.5913010,10187.2998047,247.0260010,26.0855007,1802,557,-280391.213267999990000,679842.834743999990000
88,Anshan,41.123600000000003,122.989999999999990,12.199999999999999,0.5524270,76.0709000,-101.6380005,43.0077019,10188.7998047,267.8670044,25.9349995,1286,49,-585681.196650999950000,590017.027501999980000
89,Beipiao,41.791899999999998,120.779200000000000,14.100000000000000,1.6444200,81.9524002,-183.3480072,27.6629009,10188.5996094,346.5490112,32.6129990,1942,275,-761104.832023000000000,678977.937646999960000
90,Benxi,41.288600000000002,123.765000000000000,11.300000000000001,1.7608800,72.0007019,-125.8710022,38.8129005,10191.0000000,289.9849854,20.0133991,1566,199,-519889.600918999990000,603845.338653999960000
91,Chaoyang,41.570300000000003,120.458600000000000,18.199999999999999,0.0329217,86.9997025,-201.9680023,24.5389996,10188.0000000,359.9949951,30.0000992,694,163,-790042.911953000000000,657139.001026000010000
92,Dalianwan,39.028599999999997,121.694999999999990,25.899999999999999,0.3934340,97.9170990,-124.3379974,34.7902985,10197.0000000,339.1130066,20.0967007,1598,22,-714839.199274000010000,367096.904574999990000
93,Dandong,40.129199999999997,124.394700000000000,25.899999999999999,1.1237600,80.6035004,-27.7371998,60.4001999,10192.0000000,353.7919922,30.0007000,832,10,-475773.038566000000000,472416.429696000010000
94,Dashiqiao,40.637300000000003,122.502500000000000,16.100000000000001,0.4860610,87.4368973,-87.8506012,43.7360001,10191.9003906,222.5939941,11.1698999,1212,17,-630804.024713000050000,539350.024162000050000
95,Dongling,41.814399999999999,123.575800000000000,13.500000000000000,0.6045440,77.9029999,-136.9490051,35.7326012,10183.0996094,319.4960022,39.8614998,1595,52,-531261.530525999960000,662915.547192999980000
96,Fengcheng,40.453600000000002,124.071700000000010,17.699999999999999,1.5939600,71.0865021,-36.0584984,60.6013985,10189.4003906,217.6710052,29.0394001,1276,65,-500684.632076999990000,509933.576848000000000
97,Fushun,41.855800000000002,123.923300000000000,7.200000000000000,1.3162000,73.6453018,-120.9380035,39.4905014,10184.7001953,301.8630066,36.3205986,2037,87,-502310.259828999990000,665641.909191000040000
98,Gongchangling,41.116700000000002,123.450000000000000,13.500000000000000,0.9611700,72.4449997,-110.8430023,41.7635994,10189.7998047,282.3850098,23.1998005,3935,207,-547479.525231000040000,586581.222026000030000
99,Haicheng,40.851599999999998,122.747500000000000,14.500000000000000,0.6169100,83.3117981,-90.6934967,43.9379997,10190.9003906,236.6540070,17.2880993,931,33,-608339.637039999940000,561463.426371000010000
100,Heishan,41.689200000000000,122.112799999999990,11.600000000000000,0.5079630,78.8757019,-129.2940063,36.9772987,10187.7001953,286.0520020,31.1991997,902,26,-652825.486437999990000,657992.945625000050000
101,Huanren,41.264699999999998,125.366699999999990,11.300000000000001,1.1808200,57.4178009,-66.8106003,55.5830002,10184.2001953,217.0630035,29.7127991,2444,260,-386819.334180000010000,593753.923620000020000
102,Hushitai,41.932200000000002,123.511399999999990,13.100000000000000,0.5404320,77.3807983,-133.5509949,36.4379005,10183.2998047,316.9150085,39.3717003,2003,62,-535576.553793000060000,676264.726298999970000
103,Jinzhou,41.107799999999997,121.141700000000000,14.600000000000000,0.3125890,104.9850006,-198.7460022,23.0181999,10188.0000000,319.9859924,20.0056992,855,25,-739180.768047000050000,600835.298283000010000
104,Jiupu,41.066699999999997,122.950000000000000,12.400000000000000,0.3876020,77.1091003,-98.5328979,43.4704018,10189.2001953,261.3389893,24.7059994,1141,30,-589516.744739999990000,583974.845113000020000
105,Kuandian,40.728600000000000,124.784700000000000,16.500000000000000,1.6724600,57.0026016,-92.9011002,48.9911995,10191.0000000,199.9689941,20.0007000,1216,281,-438836.392662999980000,536921.396000999960000
106,Langtou,40.026100000000000,124.328599999999990,25.000000000000000,1.5637400,65.4534988,-1.4543400,73.3114014,10192.0000000,117.0770035,30.0007992,1641,13,-482094.692038999990000,461327.573110000000000
107,Lianshan,40.764299999999999,120.853300000000000,21.500000000000000,0.5996320,99.6993027,-164.5229950,28.1415005,10189.0996094,310.9169922,22.2343006,1218,17,-767022.832233999970000,565192.731040999990000
108,Liaoyang,41.271900000000002,123.173100000000010,13.300000000000001,0.4410470,74.1348038,-111.4540024,41.3177986,10188.0996094,284.8120117,27.6842995,942,30,-569165.709691000050000,605307.515121000000000
109,Liaozhong,41.506100000000004,122.724200000000000,12.600000000000000,0.1018140,76.3262024,-115.0159988,40.1870003,10187.0000000,283.1140137,31.2595005,1044,16,-604215.357652000040000,633858.327441000030000
110,Linghai,41.165300000000002,121.366699999999990,11.300000000000001,0.2104960,103.8109970,-189.0240021,24.3425999,10188.0996094,318.0929871,20.3374004,1202,26,-719918.474969999980000,605490.308276999970000
111,Lingyuan,41.240000000000002,119.401100000000000,15.199999999999999,0.4917730,86.0360031,-145.2059937,33.0289993,10195.2001953,306.4429932,29.2455997,1055,396,-881122.825333000040000,629861.042738000050000
112,Lushun,38.799999999999997,121.266700000000000,20.500000000000000,0.6330320,97.4287033,-113.1829987,36.8713989,10197.2001953,333.0429993,20.7791996,328,6,-753849.825236000000000,345041.974325000020000
113,Nanpiao,41.098199999999999,120.747900000000000,19.199999999999999,0.1872710,101.3430023,-185.9409943,25.0107994,10188.2998047,321.8190002,21.8528004,1932,94,-771874.271515000030000,602829.524160000030000
114,Nantai,40.924100000000003,122.804400000000000,14.199999999999999,0.3867010,81.3912964,-92.6166992,43.9023018,10190.4003906,243.5709991,19.7887993,1572,34,-602931.136886000050000,569117.201450999940000
115,Panshan,41.188099999999999,122.049400000000010,15.000000000000000,0.0796772,87.3383026,-115.3050003,38.1781006,10190.4003906,257.8869934,19.0886993,955,11,-663139.970456999960000,603161.545968999970000
116,Pulandian,39.395299999999999,121.966900000000000,19.399999999999999,0.6258540,93.7128983,-92.7562027,41.4990005,10196.2001953,303.1960144,23.1723995,1201,16,-687989.901791000040000,405695.761698000020000
117,Shenyang,41.792200000000001,123.432800000000000,17.500000000000000,0.4224890,77.9497986,-137.3560028,35.6514015,10183.0000000,319.7160034,39.9221001,1037,52,-543224.104465999990000,661254.139183999970000
118,Sujiatun,41.659199999999998,123.339200000000010,14.699999999999999,0.2552470,77.6089020,-134.4869995,36.2285004,10183.4003906,317.5530090,39.1595993,1029,41,-552073.468241999970000,647104.089980000050000
119,Wafangdian,39.618299999999998,122.008100000000000,11.500000000000000,0.6329040,90.1784973,-85.2350006,43.7589989,10194.9003906,276.2600098,24.2227993,1584,100,-682291.221175999960000,430064.471624000000000
120,Xiaoshi,41.297100000000000,124.120900000000010,10.800000000000001,1.7091600,71.1507034,-111.5569992,41.8611984,10190.0000000,280.7900085,22.2406998,1267,207,-490257.295525999970000,602940.293566999960000
121,Xingcheng,40.616700000000002,120.716700000000000,21.000000000000000,0.3184740,96.6154022,-145.0850067,31.5114994,10190.2998047,299.4800110,24.1627007,1460,10,-780104.216923999950000,550001.330702999960000
122,Xiuyan,40.292800000000000,123.274400000000000,12.900000000000000,0.3819210,75.1975021,-58.3945007,53.3969994,10190.0000000,225.8619995,27.2175007,1281,81,-569087.210515000040000,496522.751539000020000
123,Yebaishou,41.397500000000001,119.640800000000000,15.900000000000000,0.1342840,82.7902985,-156.8619995,31.5841007,10193.0000000,325.2009888,30.6145992,1372,414,-859336.761508999970000,645044.713723000020000
124,Yingkou,40.664800000000000,122.228300000000000,16.399999999999999,0.0398718,87.9991989,-87.0216980,43.8037987,10192.0000000,220.0090027,10.0031004,971,3,-653465.407145999950000,544193.592210000030000
125,Zhuanghe,39.700800000000001,122.991100000000000,15.100000000000000,0.5530290,78.8743973,-56.7038994,52.9463997,10191.7998047,229.8269958,28.3792000,1773,5,-598103.973010999970000,432733.419281999990000
126,Anqiu,36.434199999999997,119.192500000000000,25.399999999999999,0.7435890,135.3910065,-90.7415009,34.8133011,10206.5000000,82.9916000,22.9741001,1372,59,-961076.095777999960000,101714.677030000010000
127,Bianzhuang,34.848599999999998,118.044700000000010,39.700000000000003,0.5931430,177.6560059,-74.2658997,31.3936005,10191.9003906,303.5690002,29.1509991,2587,46,-1083013.536480000000000,-61358.786943100000000
128,Binzhou,37.366700000000002,118.016700000000000,10.000000000000000,0.6316940,152.2590027,-89.2538986,32.5665016,10202.5000000,248.7220001,22.1506004,1499,14,-1051257.954029999900000,216802.547752000010000
129,Boshan,36.483300000000000,117.833299999999990,38.000000000000000,0.6701620,147.5249939,-99.6567001,31.5800991,10204.2998047,305.5679932,28.1678009,2977,386,-1079543.090469999900000,121363.443248000000000
130,Changqing,36.557499999999997,116.727200000000000,19.300000000000001,0.3240320,155.3780060,-102.7109985,30.0545998,10201.7998047,348.7059937,20.5067997,1667,39,-1174872.585490000000000,142333.768545000000000
131,Chengtangcun,35.083599999999997,117.190700000000010,37.399999999999999,0.6267620,178.4230042,-56.8275986,34.0663986,10195.7001953,317.6990051,25.5597000,1870,73,-1155807.052760000100000,-25630.700765000001000
132,Chengyang,35.579400000000000,118.832800000000010,40.899999999999999,0.4908580,145.5610046,-43.8723984,41.8462982,10195.5000000,216.6309967,28.8185997,1446,112,-1003485.011510000000000,10897.383983000000000
133,Dengzhou,37.808199999999999,120.759100000000000,25.899999999999999,0.4751760,71.2033997,16.9880009,77.8769989,10207.0996094,222.3970032,30.0123997,1118,23,-808271.895004000050000,239414.936382999990000
134,Dezhou,37.451300000000003,116.310500000000000,4.600000000000000,0.5174900,153.5350037,-59.9949989,37.3758011,10198.9003906,172.6109924,29.5251007,1245,24,-1196908.472110000000000,245799.643336000010000
135,Dongcun,36.776699999999998,121.159700000000000,21.000000000000000,0.6115940,148.9989929,-114.9810028,29.0706997,10193.0000000,339.9979858,20.0007000,1302,38,-784196.705848000010000,121988.619525000000000
136,Dongdu,35.850000000000001,117.700000000000000,38.100000000000001,0.3475240,157.8260040,-86.6524963,32.1948013,10200.5996094,310.1600037,28.0119991,2085,200,-1100041.933230000100000,52992.721553299998000
